system,time_s,coordinate_name,coordinate_units,coordinate,velocity,acceleration,force_N,kinetic_energy_J,potential_energy_J,total_energy_J,period_s,frequency_Hz,angular_frequency_rad_s,amplitude,mass_kg,stiffness_or_length,damping,driving_force_or_torque,driving_frequency_rad_s
Simple Pendulum,63.86345236642828,theta,rad,-0.21440548126525547,0.8458899053575757,0.6115743987249214,1.834723196174764,3.2198837939363174,0.6738569269792493,3.8937407209155666,3.5343147623004803,0.2829402776081838,1.7777661950770538,0.5202501767058352,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,63.913452366428274,theta,rad,-0.171406359604632,0.8728679056739858,0.4667504864115976,1.4002514592347928,3.428542713400605,0.43127130787099544,3.8598140212716006,3.533774245642401,0.2829835553963666,1.7780381174398912,0.5179264123628609,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,63.92511626641807,theta,rad,-0.16119434503511168,0.8781114969232087,0.4323286211313325,1.2969858633939975,3.469859104629232,0.3815217383313954,3.8513808429606273,3.533639947162019,0.282994310386131,1.7781056930335577,0.5173473214123949,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,63.97511626641807,theta,rad,-0.11681038843793443,0.8959996113346727,0.28269476399888444,0.8480842919966534,3.6126688658034807,0.20055307699974967,3.8132219428032306,3.5330325547280013,0.28304296224549996,1.7784113816815117,0.5147196162466361,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.00881666645017,theta,rad,-0.08647362276762979,0.9038063685018309,0.18047732966008095,0.5414319889802428,3.675896782850103,0.10996562092669791,3.7858624037768007,3.53259735128065,0.2830778321331969,1.7786304756475524,0.5128280397606926,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.01984506637399,theta,rad,-0.07649579005766127,0.9056115511589884,0.14688406209115826,0.4406521862734748,3.6905952671666515,0.08606440057301351,3.776659667739665,3.532451019464238,0.28308955863503205,1.7787041554315872,0.5121903540015306,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.06860276639071,theta,rad,-0.03222459967296634,0.9091462492936991,-0.0019090536786316586,-0.005727161035894976,3.7194610617216037,0.015279099034752384,3.734740160756356,3.5317848082785113,0.28314295866950834,1.7790396777436117,0.5092764207406991,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.11860276639071,theta,rad,0.01316688568194007,0.9052470747840743,-0.15381358647505122,-0.46144075942515367,3.6876251988230555,0.002551056761979802,3.6901762555850355,3.5310771936714573,0.28319969945495427,1.7793961906130433,0.5061618998219023,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.15841156636905,theta,rad,0.049050150614726166,0.8967411119038768,-0.27322427078823797,-0.8196728123647139,3.6186507980037064,0.035395975203644583,3.654046773207351,3.530503976863366,0.28324568009365,1.7796850954865109,0.5036239491245686,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.20841156636905,theta,rad,0.09348408691093887,0.8793930472538625,-0.41999487848761047,-1.2599846354628315,3.479994592012953,0.1285047968834364,3.6084993888963894,3.5297819386574516,0.283303619707553,1.7800491408172903,0.5004076715619629,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.23987396647297,theta,rad,0.12092910861477273,0.8647589691284798,-0.5099078199741836,-1.5297234599225507,3.36513633609668,0.21492782829378207,3.580064164390462,3.5293315088664565,0.2833397762402824,1.780276319012494,0.4983901252711773,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.25205246642307,theta,rad,0.13142191428403682,0.8583404208884372,-0.5441116571240717,-1.6323349713722153,3.3153672515892283,0.25378775832292233,3.5691550099121505,3.5291587707825705,0.28335364457923096,1.7803634563560105,0.49761410741452994,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.3005909664005,theta,rad,0.17239085392734244,0.8286881580698588,-0.6766298212697661,-2.0298894638092984,3.0902582849634688,0.4362273486284966,3.526485633591965,3.52848350110794,0.2834078718764027,1.7807041765128482,0.49456812783631493,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.34946836639736,theta,rad,0.21203564636251437,0.7924952819865978,-0.8030757462077607,-2.409227238623282,2.8262194738695774,0.6590984475023348,3.4853179213719123,3.52783254980734,0.2834601659465417,1.7810327498459981,0.49161294898221897,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.38692306637839,theta,rad,0.24113333929154304,0.7606874033099653,-0.8945725524738821,-2.6837176574216466,2.60390396499506,0.8514701325521211,3.4553740975471814,3.5273594137154394,0.28349818737259885,1.7812716455115585,0.4894531789245124,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.43692306637838,theta,rad,0.2780009659280844,0.7130669027511175,-1.0086500431251417,-3.025950129375425,2.2880898350958225,1.1299365369799852,3.4180263720758077,3.5267696921144136,0.28354559194379014,1.7815694972167606,0.48674704874465097,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.48692306637838,theta,rad,0.31234904484823645,0.6599885443941808,-1.1127643172598993,-3.3382929517796978,1.960131954291973,1.4239897785697635,3.3841217328617366,3.5262347228614126,0.28358860898191596,1.7818397812386713,0.48427835819398163,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.53692306637838,theta,rad,0.343917426532634,0.601967512050853,-1.2062613555388717,-3.618784066616615,1.6306419850411222,1.7233906686625138,3.3540326537036362,3.525760265185947,0.28362677118867025,1.7820795614554392,0.4820777461522306,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.54622536631375,theta,rad,0.3494646835481567,0.590670947730424,-1.222442256449177,-3.667326769347531,1.5700147582174075,1.7788628857007152,3.3488776439181227,3.525679007713715,0.28363330802722925,1.7821206336234285,0.4816997974157338,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.59622536631375,theta,rad,0.37743554758833714,0.5274946453521467,-1.3027129956225685,-3.9081389868677054,1.2521277039383418,2.0714956260470965,3.3236233299854385,3.5252810509316825,0.28366532641013514,1.7823218110564625,0.47984426901567573,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.61060776628162,theta,rad,0.3848867201308244,0.508606579816288,-1.3236801318397222,-3.9710403955191667,1.1640629386458996,2.15307025241496,3.3171331910608597,3.5251788123042638,0.28367355338390376,1.782373502657168,0.4793663450559902,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.66060776628161,theta,rad,0.408633984659675,0.4407390604612941,-1.389070091955743,-4.167210275867229,0.8741291373733692,2.423134546912398,3.297263684285767,3.5248658929261008,0.28369873645600424,1.7825317325657795,0.4779004447044562,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.67623676631207,theta,rad,0.41535189864950617,0.4188868870286445,-1.4071000818970125,-4.221300245691038,0.7895980085604679,2.5023039423040183,3.291901950864486,3.5247814739831664,0.28370553107508073,1.7825744244165287,0.4775041641627191,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.72623676631207,theta,rad,0.4345153354439555,0.3472346166624797,-1.4570153149933238,-4.371045944979971,0.5425734555393266,2.7348069277848017,3.2773803833241284,3.524552882000581,0.2837239313692429,1.7826900368744563,0.4764293617039812,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.74161986633277,theta,rad,0.4396839637620091,0.32472000015909847,-1.4699858146527722,-4.409957443958317,0.47449385326496213,2.799198241062246,3.273692094327208,3.524494833288555,0.2837286043251035,1.7827193979220606,0.47615601927764006,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.79161986633277,theta,rad,0.4540669135431866,0.2503113597255317,-1.504382079376357,-4.513146238129071,0.28195099563440035,2.9821214927451654,3.2640724883795658,3.5243434539569485,0.2837407911755173,1.7827959701615217,0.4754424189326723,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.80360836634951,theta,rad,0.45695950386260153,0.23223652291896302,-1.5108670029535574,-4.532601008860672,0.24270211159870517,3.019571676717274,3.262273788315979,3.524315151900384,0.2837430697594621,1.7828102869266849,0.475308878219064,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.8536083663495,theta,rad,0.4666732990941733,0.1561509285625963,-1.5305913636572994,-4.5917740909718985,0.10972400620932475,3.1469508073017534,3.256674813511078,3.5242270601314347,0.28375016221647914,1.7828548501484058,0.4748929720882474,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.8635747663358,theta,rad,0.4681535018287863,0.1408834749366988,-1.533115969999887,-4.599347909999661,0.08931669079607747,3.166579077475916,3.2558957682719933,3.524214803770572,0.28375114903044385,1.78286105048341,0.4748350759559967,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.9135747663358,theta,rad,0.473277709496846,0.06403774075830103,-1.5387689213946842,-4.616306764184053,0.018453745086423157,3.234972912489526,3.2534266575759494,3.524175959659633,0.2837542765874212,1.7828807015034573,0.4746515365048607,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.91774143300246,theta,rad,0.473531176146865,0.05762628906776725,-1.5387144664438244,-4.616143399331473,0.014943551362748421,3.238373850593566,3.2533174019563145,3.5241742408922296,0.28375441497660625,1.7828815710283514,0.47464341355747525,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,64.96774143300246,theta,rad,0.47449077576146786,-0.019184705960319917,-1.5318050734667439,-4.595415220400231,0.0016562382425277056,3.2512647076165386,3.252920945859066,3.52416800402916,0.28375491714830453,1.7828847262661878,0.4746139367226713,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.00623023294139,theta,rad,0.47262060431188757,-0.07791113931337484,-1.518682129650688,-4.556046388952064,0.027315655330986465,3.226163913115722,3.2534795684467084,3.524176792034472,0.28375420956753705,1.782880280405106,0.4746554702812501,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.01694693293649,theta,rad,0.47169853583325194,-0.09416086994208847,-1.5138310436603115,-4.5414931309809345,0.03989821242712904,3.213821956059471,3.2537201684866,3.524180577079204,0.283753904809494,1.7828783655538474,0.47467335784662146,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.06694693293649,theta,rad,0.46510931000528266,-0.1691626798906931,-1.4843762081809062,-4.453128624542718,0.12877205520510498,3.126274054564857,3.255046109769962,3.5242014367034025,0.28375222528012384,1.782867812759586,0.47477192463878143,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.11694693293649,theta,rad,0.4548114545613285,-0.24241362695535917,-1.4438305721477167,-4.33149171644315,0.26443964940143416,2.991739881576284,3.256179530977718,3.5242192680565485,0.28375078959018796,1.7828587920536754,0.4748561650410017,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.1488098329468,theta,rad,0.44635968150867017,-0.2879276742623492,-1.4123067246282535,-4.23692017388476,0.37306055522756465,2.8834176226073858,3.2564781778349503,3.5242239665344908,0.28375041129504025,1.7828564151551614,0.4748783593734556,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.1988098329468,theta,rad,0.4302210653769867,-0.35713187141445024,-1.3540997024145185,-4.062299107243556,0.5739442811099434,2.681850782985213,3.2557950640951563,3.524213219452087,0.2837512765914518,1.7828618519728607,0.4748275914700995,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.23294363290297,theta,rad,0.4172506037908819,-0.4025855219919681,-1.3083637546809745,-3.9250912640429236,0.7293379613289546,2.524900266891656,3.2542382282206104,3.5241887270956433,0.28375324860201817,1.782874242480677,0.47471187121853137,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.28294363290297,theta,rad,0.3955162986785582,-0.4661572953613551,-1.2328441897970308,-3.6985325693910927,0.9778618080837614,2.2720617644666974,3.249923572550459,3.524120852360216,0.2837587137030979,1.7829085807234835,0.4743910248164859,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.32245953297934,theta,rad,0.37615007213727003,-0.5135778690600518,-1.1662347882926647,-3.498704364877994,1.1869300241471867,2.0575758830897626,3.2445059072369493,3.5240356343230053,0.28376557554081255,1.7829516949213924,0.4739878722948696,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.37245953297933,theta,rad,0.3490510328860226,-0.5696116862501861,-1.0736027621314719,-3.2208082863944156,1.460058629007512,1.7746970253667784,3.2347556543742906,3.5238822896238817,0.2837779238382943,1.7830292815626985,0.47326151332286176,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.38383293296901,theta,rad,0.34250365256814824,-0.5816957026412031,-1.0512832106493089,-3.1538496319479266,1.5226645071205933,1.709389286317562,3.2320537934381552,3.5238398021099084,0.2837813453952269,1.7830507798389452,0.47306005197850626,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.43383293296901,theta,rad,0.31214694493544,-0.6317115519120032,-0.9479691719380418,-2.8439075158141254,1.7957676816858217,1.4221626219830397,3.2179303036688616,3.523617744000136,0.2837992292730268,1.7831631475571728,0.4720056556877157,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.44819233299458,theta,rad,0.30297927957511683,-0.6451008235404204,-0.9168025555837541,-2.7504076667512622,1.8726978263963787,1.3404831351363526,3.213180961532731,3.523543086162995,0.28380524249214223,1.7832009297271676,0.4716506015597103,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.49819233299458,theta,rad,0.2696247010260374,-0.6881376947657354,-0.8034623450764246,-2.4103870352292738,2.1309006913087516,1.0632784557946477,3.1941791471033993,3.5232444564575585,0.28382929778464727,1.7833520735875952,0.47022757265689513,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.50235899966124,theta,rad,0.26675051435249025,-0.6914651273677188,-0.7936974687513145,-2.3810924062539436,2.15155810064545,1.0408641560283056,3.1924222566737557,3.523216851205949,0.2838315216554762,1.7833660465801127,0.4700957994736445,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.55235899966124,theta,rad,0.2312347587271936,-0.7281594395147133,-0.6730352742249975,-2.0191058226749927,2.3859727620947164,0.7833043006877877,3.169277062782504,3.522853272159318,0.28386081472733443,1.7835501003788143,0.4683566230251895,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.59470439962956,theta,rad,0.19982874007051651,-0.7544135315355814,-0.5663331561829157,-1.698999468548747,2.561128994537945,0.5856397079914969,3.146768702529442,3.5224998595194936,0.28388929450132344,1.7837290440762938,0.46665954589241276,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.64470439962956,theta,rad,0.16145401726247469,-0.7794889929360044,-0.43598664484702015,-1.3079599345410604,2.7342139054877386,0.38274926181304836,3.1169631673007867,3.5220321175975027,0.2839269962938708,1.7839659314252818,0.4644034410400919,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.68939109973057,theta,rad,0.1262255033827951,-0.7963094311286397,-0.3164281051114136,-0.9492843153342408,2.85348919546988,0.23414116905072302,3.087630364520603,3.5215720683259732,0.28396408779882315,1.7841989842242196,0.4621731546907097,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.69988009973808,theta,rad,0.11785612709989143,-0.7994796971731145,-0.2880484916605104,-0.8641454749815312,2.8762550378640666,0.20415585566944128,3.0804108935335077,3.521458881367825,0.2839732149908206,1.784256332062874,0.46162269793303845,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.74988009973808,theta,rad,0.07757874565633269,-0.8104788842520867,-0.15166974158894367,-0.45500922476683103,2.9559420981832836,0.08851725688431572,3.044459355067599,3.520895477421561,0.2840186555984686,1.784541843821197,0.45887240966732146,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.79988009973808,theta,rad,0.03692236040312918,-0.8146330351634288,-0.014473705920210592,-0.043421117760631775,2.9863214189081106,0.02005810231001295,3.0063795212181237,3.5202991645929993,0.28406676627314864,1.784844132105465,0.45594251033967287,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.8129852997596,theta,rad,0.02624621729721809,-0.8145872630207911,0.021450679722339078,0.06435203916701723,2.985985840840665,0.010136050734955583,2.9961218915756205,3.5201386128139096,0.28407972241769913,1.7849255379625426,0.4551502819041076,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.8629852997596,theta,rad,-0.014399390068830481,-0.8101012194716011,0.15772544371079322,0.47317633113237967,2.9531879360521875,0.0030509912043157226,2.956238927256503,3.5195146814771756,0.28413008340692303,1.785241965390089,0.45205772912829806,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.87818819968874,theta,rad,-0.026695467050131354,-0.8073910254580512,0.19877286735747085,0.5963186020724125,2.9334612059559158,0.010485991989221151,2.943947197945137,3.5193224897000928,0.2841455998780087,1.7853394582532338,0.451100643107889,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.92818819968873,theta,rad,-0.06676077044815001,-0.7941121526004793,0.33182610845337657,0.9954783253601297,2.837763499084952,0.0655604062707292,2.903323905355681,3.5186876467559904,0.28419686553364215,1.785661569867473,0.4479239963676797,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.9323548663554,theta,rad,-0.07006665901463145,-0.7927067719097024,0.34275195564393235,1.0282558669317972,2.8277281180417546,0.07221133988613036,2.8999394579278848,3.5186347794507022,0.2842011355768248,1.7856883993400592,0.4476583926639496,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,65.9823548663554,theta,rad,-0.10921945027805155,-0.772332275095655,0.47144408441140073,1.4143322532342022,2.6842371441949373,0.17535916759941272,2.85959631179435,3.518004869125067,0.2842520227235221,1.7860081327125121,0.4444809607508967,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,66.01425996633779,theta,rad,-0.13360726659621258,-0.7560176436874774,0.550868582141986,1.6526057464259578,2.5720320490504442,0.262285500447967,2.834317549498411,3.517610430834436,0.28428389660044967,1.786208402187706,0.44247915556373313,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,66.06425996633779,theta,rad,-0.17066912061655914,-0.7254611187741137,0.6702990151006512,2.0108970453019532,2.3683222568384488,0.42757837886180744,2.795900635700256,3.5170113732143595,0.28433231908660384,1.7865126496412471,0.4394206498683386,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,66.1023845664139,theta,rad,-0.19781871643698298,-0.69824605009746,0.7566715619437431,2.2700146858312293,2.1939639591451705,0.5739556300324462,2.767919589177617,3.5165753382444036,0.2843675746469958,1.7867341668602983,0.43718039653728197,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,66.1523845664139,theta,rad,-0.23174000825725927,-0.6577191109351148,0.863039412349631,2.589118237048893,1.9466749300017505,0.7867157414654425,2.733390671467193,3.5160376028174865,0.2844110652282773,1.787007426241607,0.43440100731452586,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,66.16601296646121,theta,rad,-0.24062266248632572,-0.6457689011124446,0.8905745565292047,2.671723669587614,1.8765786313978838,0.8478848318356726,2.7244634632335565,3.5158986355415958,0.28442230668745033,1.7870780584127142,0.4336797035984291,1.0,3.0,0.05,1.0,1.808
